building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
bel_bld_roman_civic_market_wine_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_wine_4	false	bel_bld_roman_civic_market_wine_4	bel_bld_roman_civic_market_wine_4	true
bel_bld_roman_garrison_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_garrison_1	false	att_bld_roman_west_civic_garrison_1	att_bld_roman_west_civic_garrison_1	true
bel_bld_roman_garrison_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_garrison_2	false	att_bld_roman_west_civic_garrison_2	att_bld_roman_west_civic_garrison_2	true
bel_bld_roman_garrison_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_garrison_3	false	att_bld_roman_west_civic_garrison_3	att_bld_roman_west_civic_garrison_3	true
bel_bld_roman_garrison_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_garrison_4	false	att_bld_roman_west_civic_garrison_4	att_bld_roman_west_civic_garrison_4	true
bel_bld_roman_water_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_1	false	bel_bld_roman_water_major_1	bel_bld_roman_water_major_1	true
bel_bld_roman_water_major_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_2	false	bel_bld_roman_water_major_2	bel_bld_roman_water_major_2	true
bel_bld_roman_water_major_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_3	false	bel_bld_roman_water_major_3	bel_bld_roman_water_major_3	true
bel_bld_roman_water_major_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_major_4	false	bel_bld_roman_water_major_4	bel_bld_roman_water_major_4	true
bel_bld_roman_water_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_1	false	bel_bld_roman_water_minor_1	bel_bld_roman_water_minor_1	true
bel_bld_roman_water_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_2	false	bel_bld_roman_water_minor_2	bel_bld_roman_water_minor_2	true
bel_bld_roman_water_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_3	false	bel_bld_roman_water_minor_3	bel_bld_roman_water_minor_3	true
bel_bld_roman_water_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_water_minor_4	false	bel_bld_roman_water_minor_4	bel_bld_roman_water_minor_4	true
cha_bld_alcazar_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_alcaz_01	false	cha_bld_alcazar_1	cha_bld_alcazar_1	true
cha_bld_alcazar_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_alcaz_02	false	cha_bld_alcazar_2	cha_bld_alcazar_2	true
cha_bld_alcazar_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_alcaz_03	false	cha_bld_alcazar_3	cha_bld_alcazar_3	true
cha_bld_barracks_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_01	false	cha_bld_barracks_1	cha_bld_barracks_1	true
cha_bld_barracks_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_02	false	cha_bld_barracks_2	cha_bld_barracks_2	true
cha_bld_barracks_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_03	false	cha_bld_barracks_3	cha_bld_barracks_3	true
cha_bld_barracks_mus_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_mus_01	false	cha_bld_barracks_mus_1	cha_bld_barracks_mus_1	true
cha_bld_barracks_mus_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_mus_02	false	cha_bld_barracks_mus_2	cha_bld_barracks_mus_2	true
cha_bld_barracks_mus_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_mus_03	false	cha_bld_barracks_mus_3	cha_bld_barracks_mus_3	true
cha_bld_bimaristan_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_bimaris_01	false	cha_bld_bimaristan_1	cha_bld_bimaristan_1	true
cha_bld_bimaristan_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_bimaris_02	false	cha_bld_bimaristan_2	cha_bld_bimaristan_2	true
cha_bld_blacksmith_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_blacksmith_01	false	cha_bld_blacksmith_1	cha_bld_blacksmith_1	true
cha_bld_blacksmith_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_blacksmith_02	false	cha_bld_blacksmith_2	cha_bld_blacksmith_2	true
cha_bld_church_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_01	false	cha_bld_church_1	cha_bld_church_1	true
cha_bld_church_1		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_01	false	cha_bld_church_1	cha_bld_church_1	true
cha_bld_church_1		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_01	false	cha_bld_church_1	cha_bld_church_1	true
cha_bld_church_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_02	false	cha_bld_church_2	cha_bld_church_2	true
cha_bld_church_2		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_02	false	cha_bld_church_2	cha_bld_church_2	true
cha_bld_church_2		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_02	false	cha_bld_church_2	cha_bld_church_2	true
cha_bld_church_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_03	false	cha_bld_church_3	cha_bld_church_3	true
cha_bld_church_3		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_03	false	cha_bld_church_3	cha_bld_church_3	true
cha_bld_church_3		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_church_anglo_03	false	cha_bld_church_3	cha_bld_church_3	true
cha_bld_church_school_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_chu_school_01	false	cha_bld_church_school_1	cha_bld_church_school_1	true
cha_bld_church_school_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_chu_school_02	false	cha_bld_church_school_2	cha_bld_church_school_2	true
cha_bld_city_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_01	false	cha_bld_barbarian_city_1	cha_bld_barbarian_city_1	true
cha_bld_city_1	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_01	false	cha_bld_barbarian_city_1	cha_bld_barbarian_city_1	true
cha_bld_city_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_01	false	cha_bld_city_1	cha_bld_city_1	true
cha_bld_city_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_02	false	cha_bld_barbarian_city_2	cha_bld_barbarian_city_2	true
cha_bld_city_2	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_02	false	cha_bld_barbarian_city_2	cha_bld_barbarian_city_2	true
cha_bld_city_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_02	false	cha_bld_city_2	cha_bld_city_2	true
cha_bld_city_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_03	false	cha_bld_barbarian_city_3	cha_bld_barbarian_city_3	true
cha_bld_city_3	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_03	false	cha_bld_barbarian_city_3	cha_bld_barbarian_city_3	true
cha_bld_city_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_city_03	false	cha_bld_city_3	cha_bld_city_3	true
cha_bld_city_ruin					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_undev	false	att_bld_all_ruins	att_bld_all_ruins	true
cha_bld_cloth_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_01	false	cha_bld_cloth_1	cha_bld_cloth_1	true
cha_bld_cloth_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_02	false	cha_bld_cloth_2	cha_bld_cloth_2	true
cha_bld_cloth_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_03	false	cha_bld_cloth_3	cha_bld_cloth_3	true
cha_bld_cloth_market_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_market_01	false	cha_bld_cloth_market_1	cha_bld_cloth_market_1	true
cha_bld_cloth_market_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_market_02	false	cha_bld_cloth_market_2	cha_bld_cloth_market_2	true
cha_bld_cloth_market_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_cloth_market_03	false	cha_bld_cloth_market_3	cha_bld_cloth_market_3	true
cha_bld_copper_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_copper_01	false	cha_bld_copper_1	cha_bld_copper_1	true
cha_bld_copper_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_copper_02	false	cha_bld_copper_2	cha_bld_copper_2	true
cha_bld_copper_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_copper_03	false	cha_bld_copper_3	cha_bld_copper_3	true
cha_bld_council_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_council_01	false	cha_bld_council_1	cha_bld_council_1	true
cha_bld_council_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_council_02	false	cha_bld_council_2	cha_bld_council_2	true
cha_bld_council_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_council_03	false	cha_bld_council_3	cha_bld_council_3	true
cha_bld_court_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_01	false	cha_bld_court_1	cha_bld_court_1	true
cha_bld_court_1		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_01	false	cha_bld_court_1	cha_bld_court_1	true
cha_bld_court_1		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_01	false	cha_bld_court_1	cha_bld_court_1	true
cha_bld_court_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_02	false	cha_bld_court_2	cha_bld_court_2	true
cha_bld_court_2		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_02	false	cha_bld_court_2	cha_bld_court_2	true
cha_bld_court_2		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_02	false	cha_bld_court_2	cha_bld_court_2	true
cha_bld_court_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_03	false	cha_bld_court_3	cha_bld_court_3	true
cha_bld_court_3		att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_03	false	cha_bld_court_3	cha_bld_court_3	true
cha_bld_court_3		att_sub_cult_barbarian_germanic_west			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_03	false	cha_bld_court_3	cha_bld_court_3	true
cha_bld_court_council_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_council_01	false	cha_bld_court_council_1	cha_bld_court_council_1	true
cha_bld_court_council_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_council_02	false	cha_bld_court_council_2	cha_bld_court_council_2	true
cha_bld_court_council_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_court_council_03	false	cha_bld_court_council_3	cha_bld_court_council_3	true
cha_bld_craftsmen_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_craft_01	false	cha_bld_craftsmen_1	cha_bld_craftsmen_1	true
cha_bld_craftsmen_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_craft_02	false	cha_bld_craftsmen_2	cha_bld_craftsmen_2	true
cha_bld_craftsmen_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_craft_03	false	cha_bld_craftsmen_3	cha_bld_craftsmen_3	true
cha_bld_estate_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_estate_01	false	cha_bld_estate_1	cha_bld_estate_1	true
cha_bld_estate_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_estate_02	false	cha_bld_estate_2	cha_bld_estate_2	true
cha_bld_estate_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_estate_03	false	cha_bld_estate_3	cha_bld_estate_3	true
cha_bld_fields_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_field_01	false	cha_bld_fields_1	cha_bld_fields_1	true
cha_bld_fields_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_field_02	false	cha_bld_fields_2	cha_bld_fields_2	true
cha_bld_fields_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_field_03	false	cha_bld_fields_3	cha_bld_fields_3	true
cha_bld_fighter_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_fight_01	false	cha_bld_fighter_1	cha_bld_fighter_1	true
cha_bld_fighter_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_fight_02	false	cha_bld_fighter_2	cha_bld_fighter_2	true
cha_bld_food_market_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_01	false	cha_bld_food_market_1	cha_bld_food_market_1	true
cha_bld_food_market_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_mus_01	false	cha_bld_food_market_1	cha_bld_food_market_1	true
cha_bld_food_market_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_02	false	cha_bld_food_market_2	cha_bld_food_market_2	true
cha_bld_food_market_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_mus_02	false	cha_bld_food_market_2	cha_bld_food_market_2	true
cha_bld_food_market_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_03	false	cha_bld_food_market_3	cha_bld_food_market_3	true
cha_bld_food_market_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_food_market_mus_03	false	cha_bld_food_market_3	cha_bld_food_market_3	true
cha_bld_garrison_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_garr_01	false	cha_bld_garrison_1	cha_bld_garrison_1	true
cha_bld_garrison_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_garr_02	false	cha_bld_garrison_2	cha_bld_garrison_2	true
cha_bld_garrison_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_garr_03	false	cha_bld_garrison_3	cha_bld_garrison_3	true
cha_bld_gold_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_gold_01	false	cha_bld_gold_1	cha_bld_gold_1	true
cha_bld_gold_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_gold_02	false	cha_bld_gold_2	cha_bld_gold_2	true
cha_bld_gold_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_gold_03	false	cha_bld_gold_3	cha_bld_gold_3	true
cha_bld_goldsmith_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_goldsmith_01	false	cha_bld_goldsmith_1	cha_bld_goldsmith_1	true
cha_bld_goldsmith_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_goldsmith_02	false	cha_bld_goldsmith_2	cha_bld_goldsmith_2	true
cha_bld_goldsmith_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_goldsmith_03	false	cha_bld_goldsmith_3	cha_bld_goldsmith_3	true
cha_bld_hall_elders_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_hall_01	false	cha_bld_hall_elders_1	cha_bld_hall_elders_1	true
cha_bld_hall_elders_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_hall_02	false	cha_bld_hall_elders_2	cha_bld_hall_elders_2	true
cha_bld_horse_show_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_horse_01	false	cha_bld_horse_show_1	cha_bld_horse_show_1	true
cha_bld_horse_show_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_horse_02	false	cha_bld_horse_show_2	cha_bld_horse_show_2	true
cha_bld_hospice_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_hospice_01	false	cha_bld_hospice_1	cha_bld_hospice_1	true
cha_bld_hospice_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_hospice_02	false	cha_bld_hospice_2	cha_bld_hospice_2	true
cha_bld_iron_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_iron_01	false	cha_bld_iron_1	cha_bld_iron_1	true
cha_bld_iron_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_iron_02	false	cha_bld_iron_2	cha_bld_iron_2	true
cha_bld_iron_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_iron_03	false	cha_bld_iron_3	cha_bld_iron_3	true
cha_bld_lead_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_lead_01	false	cha_bld_lead_1	cha_bld_lead_1	true
cha_bld_lead_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_lead_02	false	cha_bld_lead_2	cha_bld_lead_2	true
cha_bld_lead_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_lead_03	false	cha_bld_lead_3	cha_bld_lead_3	true
cha_bld_library_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_library_01	false	cha_bld_library_1	cha_bld_library_1	true
cha_bld_library_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_library_02	false	cha_bld_library_2	cha_bld_library_2	true
cha_bld_library_3					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_library_03	false	cha_bld_library_3	cha_bld_library_3	true
cha_bld_long_hall_1	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_01	false	cha_bld_long_hall_1	cha_bld_long_hall_1	true
cha_bld_long_hall_1		att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_01	false	cha_bld_long_hall_1	cha_bld_long_hall_1	true
cha_bld_long_hall_1		att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_01	false	cha_bld_long_hall_1	cha_bld_long_hall_1	true
cha_bld_long_hall_2	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_02	false	cha_bld_long_hall_2	cha_bld_long_hall_2	true
cha_bld_long_hall_2		att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_02	false	cha_bld_long_hall_2	cha_bld_long_hall_2	true
cha_bld_long_hall_2		att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_02	false	cha_bld_long_hall_2	cha_bld_long_hall_2	true
cha_bld_long_hall_3	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_03	false	cha_bld_long_hall_3	cha_bld_long_hall_3	true
cha_bld_long_hall_3		att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_03	false	cha_bld_long_hall_3	cha_bld_long_hall_3	true
cha_bld_long_hall_3		att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_long_hall_03	false	cha_bld_long_hall_3	cha_bld_long_hall_3	true
cha_bld_madrasa_1					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_mad_01	false	cha_bld_madrasa_1	cha_bld_madrasa_1	true
cha_bld_madrasa_2					campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_barr_mad_02	false	cha_bld_madrasa_2	cha_bld_madrasa_2	true
cha_bld_manor_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_01	false	cha_bld_manor_1	cha_bld_manor_1	true
cha_bld_manor_1	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_01	false	cha_bld_manor_1	cha_bld_manor_1	true
cha_bld_manor_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_01	false	cha_bld_manor_1	cha_bld_manor_1	true
cha_bld_manor_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_02	false	cha_bld_manor_2	cha_bld_manor_2	true
cha_bld_manor_2	att_cult_nomadic				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_02	false	cha_bld_manor_2	cha_bld_manor_2	true
cha_bld_manor_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	cha_bld_manor_02	false	cha_bld_manor_2	cha_bld_manor_2	true
